Benchmark , L1-dcache-load-misses , L1-icache-load-misses , LLC-load-misses , LLC-store-misses , branch-instructions , branch-misses , context-switches , cpu_clk_unhalted.ref_tsc , cycles , dTLB-load-misses , dTLB-store-misses , dtlb_load_misses.stlb_hit , dtlb_store_misses.stlb_hit , iTLB-load-misses , instructions , instructions:k , itlb.itlb_flush , l2_rqsts.all_code_rd , l2_rqsts.code_rd_miss , mem_inst_retired.all_loads , mem_inst_retired.all_stores , mem_load_retired.l3_miss , msr/tsc/ , offcore_response.demand_code_rd.l3_hit.any_snoop , offcore_response.demand_code_rd.l3_hit.hit_other_core_no_fwd , offcore_response.demand_code_rd.l3_hit.hitm_other_core , offcore_response.demand_code_rd.l3_hit.no_snoop_needed , offcore_response.demand_code_rd.l3_hit.snoop_hit_with_fwd , offcore_response.demand_code_rd.l3_miss.any_snoop , page-faults , tlb_flush.dtlb_thread , tlb_flush.stlb_any , uops_executed.core_cycles_ge_1 , uops_executed.thread , uops_executed.x87 , uops_retired.retire_slots 
Benchstone.BenchI.Ackermann.Test , 0.00673791707197 , 0.00920280545929 , 0.000427558459234 , 9.05773597766e-05 , 0.238551936005 , 0.00287746136097 , 2.48218740407e-07 , 0.523306920098 , 0.631807404945 , 0.000131459174537 , 7.70424066894e-05 , 0.00606003062285 , 0.000600048327076 , 6.03872152959e-05 , 1.32826393148e+11 , 0.0444533257891 , 4.98455904966e-06 , 0.00896473932461 , 0.00214012731403 , 0.228934709769 , 0.133326605581 , 0.000346028796768 , 0.524928342022 , 0.00179930304012 , 1.32428499962e-07 , 1.06840211976e-06 , 0.00173937170561 , 4.63477465141e-05 , 0.000360772764089 , 7.21384490906e-06 , 2.61189129493e-05 , 1.41157186879e-05 , 0.409863341967 , 1.1358622562 , 0.000609828973597 , 0.95856023396 
V8.Crypto.Support.Bench , 0.00740101830578 , 0.00512395709611 , 0.000584170375379 , 0.000126474639679 , 0.202613292533 , 0.00158070482176 , 1.38498807382e-07 , 0.4452267316 , 0.56843076815 , 0.000172157150943 , 0.000110636859624 , 0.00693944772896 , 0.000678211467608 , 4.1728610736e-05 , 2.53720596331e+11 , 0.0413334321914 , 2.92930889627e-06 , 0.00500905599852 , 0.00116401596981 , 0.266778580536 , 0.114006638485 , 0.000489656826433 , 0.446408422185 , 0.000959686968741 , 6.68609495851e-08 , 5.54223827444e-07 , 0.000937784403161 , 2.46581006448e-05 , 0.000204875854588 , 9.09586779068e-06 , 2.51811799767e-05 , 1.45950941845e-05 , 0.372514935889 , 1.1209601584 , 0.000848282536429 , 0.971903588293 
PerfLabTests.CastingPerf.CheckArrayIsInterfaceYes , 0.00599604242163 , 0.00590645795765 , 0.000436722708243 , 9.08412365252e-05 , 0.208477213302 , 0.00157839868747 , 1.59943374876e-07 , 0.408088336591 , 0.506323756023 , 0.000125658709415 , 8.13308109472e-05 , 0.00563796463953 , 0.000540190608117 , 4.16916366601e-05 , 2.12562727442e+11 , 0.0362120661352 , 3.22473750807e-06 , 0.00575875429682 , 0.00135853404534 , 0.260923894078 , 0.128046097378 , 0.000363209368496 , 0.409260860208 , 0.00113081271064 , 8.11713333172e-08 , 6.68527364652e-07 , 0.00109975322961 , 2.98854464113e-05 , 0.00023591677903 , 6.98366086032e-06 , 2.17060632197e-05 , 1.2144702089e-05 , 0.341292103526 , 1.09373614098 , 0.00063035990652 , 0.946000046268 
SciMark2.kernel.benchSOR , 0.00828880786295 , 0.00497474481994 , 0.000507922337943 , 0.000108839643136 , 0.197794553985 , 0.00158074724455 , 1.38102478631e-07 , 0.548622606545 , 0.715207319259 , 0.000149808995719 , 9.73657221507e-05 , 0.00606388150577 , 0.000610347752148 , 3.90489538978e-05 , 2.57287199711e+11 , 0.03724682927 , 2.87078797869e-06 , 0.00485772160995 , 0.00113635819166 , 0.264131435879 , 0.0923758656501 , 0.000427589795076 , 0.549959556142 , 0.000942999753865 , 6.67697422153e-08 , 5.42424963841e-07 , 0.00091365310153 , 2.43214820132e-05 , 0.000198369833623 , 7.95709620339e-06 , 2.27086812191e-05 , 1.30945729278e-05 , 0.455057641307 , 1.11905706753 , 0.000747318779232 , 0.999872244717 
BenchmarksGame.BinaryTrees_5.RunBench , 0.00982980978411 , 0.00963694681515 , 0.000387929555706 , 0.00012065916124 , 0.218512589301 , 0.00292207650871 , 6.76556350636e-07 , 0.775427848443 , 0.65537281171 , 0.000151960510107 , 0.000104607271547 , 0.00474405889513 , 0.000628785205171 , 7.13501617987e-05 , 1.37224341938e+11 , 0.049169471784 , 5.03582666341e-06 , 0.00938485612547 , 0.00244245792887 , 0.283742589537 , 0.133110584238 , 0.000312355631622 , 0.779297739102 , 0.00207502124607 , 1.25196446617e-07 , 1.04129484596e-06 , 0.00201530418069 , 6.29469005135e-05 , 0.000415394420516 , 8.00986169419e-06 , 2.94541765908e-05 , 1.46103524468e-05 , 0.425161505051 , 1.19427345679 , 0.000394308008593 , 0.985803839104 
Benchstone.BenchF.Lorenz.Test , 0.0077812608969 , 0.0114882949002 , 0.000473945722068 , 0.000102303396327 , 0.175925908443 , 0.00277620563575 , 3.09648314666e-07 , 0.637966636559 , 0.741230341419 , 0.000151933659927 , 8.58356484918e-05 , 0.00706133497936 , 0.000695871097422 , 7.69919764172e-05 , 1.06017047228e+11 , 0.0528315216699 , 6.19187212966e-06 , 0.0111765343592 , 0.00267650398138 , 0.268247728187 , 0.110177289308 , 0.000384849635665 , 0.640017126661 , 0.00223273205762 , 1.67510796276e-07 , 1.33999204576e-06 , 0.00217602575276 , 5.73855729722e-05 , 0.000446462953248 , 8.23535481159e-06 , 3.11329553718e-05 , 1.65835876962e-05 , 0.468700192594 , 1.17161157684 , 0.000689794904802 , 0.990413782363 
PerfLabTests.CastingPerf.CheckArrayIsInterfaceNo , 0.00635204252132 , 0.00620477548304 , 0.00046495420732 , 9.81218315072e-05 , 0.211156571791 , 0.00166951073704 , 1.6850787251e-07 , 0.430087583808 , 0.527250837784 , 0.000133323607752 , 8.59107869196e-05 , 0.00581399820975 , 0.000556266558255 , 4.59663602134e-05 , 2.02210137084e+11 , 0.0382908110773 , 3.39129882354e-06 , 0.00607106410541 , 0.00143025304849 , 0.266221489052 , 0.129111796735 , 0.000381233963399 , 0.431304823392 , 0.00119113572877 , 8.73200535573e-08 , 7.03441489389e-07 , 0.00115347097511 , 3.09866661007e-05 , 0.000245027646559 , 7.39621179021e-06 , 2.28707475634e-05 , 1.28119837974e-05 , 0.35042914291 , 1.10558532786 , 0.000665990908972 , 0.957494521734 
Benchstone.BenchI.NDhrystone.Test , 0.00616979316169 , 0.00645816376685 , 0.000355355357454 , 9.20007010027e-05 , 0.219438601662 , 0.00162870038289 , 1.72555753439e-07 , 0.425128565847 , 0.51765773342 , 0.000106834164193 , 8.01983806771e-05 , 0.00519004252907 , 0.000644762639408 , 6.90000184952e-05 , 1.92210339783e+11 , 0.0345060085451 , 3.57412614106e-06 , 0.00629296084886 , 0.00149956698649 , 0.27469381621 , 0.117496848757 , 0.000289078324625 , 0.426385969571 , 0.00124495423748 , 9.14050722757e-08 , 7.34892827095e-07 , 0.00121180984469 , 3.21646067895e-05 , 0.000260205158872 , 6.14824364461e-06 , 2.04370170951e-05 , 1.13063948716e-05 , 0.354878659488 , 1.12428582532 , 0.00197778517758 , 0.958811435665 
LinqBenchmarks.Order00LinqQueryX , 0.00701410992956 , 0.0127205505055 , 0.000368447698087 , 7.7612161706e-05 , 0.199932677564 , 0.0032587068325 , 3.39196200529e-07 , 0.59101173956 , 0.637218807129 , 0.000135749078865 , 6.84454624339e-05 , 0.006055994591 , 0.000606588500242 , 8.20840662503e-05 , 95455078652.0 , 0.0514502178444 , 6.80793530504e-06 , 0.012416626708 , 0.00296051407626 , 0.274194911173 , 0.1406884914 , 0.000280513696894 , 0.593032983906 , 0.00247885953625 , 1.77130439142e-07 , 1.47702984473e-06 , 0.00241081522586 , 6.50100349571e-05 , 0.000493564917292 , 7.03809592415e-06 , 2.97545404614e-05 , 1.56808733609e-05 , 0.424858898109 , 1.24347543903 , 0.000509259053436 , 1.00513633563 
PerfLabTests.CastingPerf.ObjFooIsObj2 , 0.00710818710533 , 0.00774578752683 , 0.000484375266897 , 0.000104673473887 , 0.241066153704 , 0.00202373707476 , 2.09982389774e-07 , 0.502839959699 , 0.605723070335 , 0.000143334838724 , 9.19232947804e-05 , 0.00639482987504 , 0.00064255856184 , 5.35223512669e-05 , 1.60332492816e+11 , 0.0440509369932 , 4.25299942653e-06 , 0.00753811634668 , 0.00178581228278 , 0.279688177445 , 0.109794384749 , 0.000405824146168 , 0.504315973861 , 0.00149122391725 , 1.05462091327e-07 , 8.75131406839e-07 , 0.00145103811407 , 3.77326323177e-05 , 0.000300826034404 , 8.08819832601e-06 , 2.59739116311e-05 , 1.44763918981e-05 , 0.405520319856 , 1.13013861835 , 0.000724477802097 , 0.938857737656 
PerfLabTests.LowLevelPerf.NewDelegateClassEmptyStaticFn , 0.0102482552244 , 0.00669204958991 , 0.000582600943931 , 0.000136206108939 , 0.215913387175 , 0.00186487107554 , 1.79662181499e-07 , 0.495178680383 , 0.612139117156 , 0.000178127004604 , 0.000151727172437 , 0.00746011673308 , 0.000816523786157 , 5.09417445986e-05 , 1.9165413507e+11 , 0.0462300365905 , 3.75042260235e-06 , 0.0065315483412 , 0.00152720998111 , 0.274142773083 , 0.124943378108 , 0.000488433614886 , 0.496622000121 , 0.00127324860437 , 8.88371127176e-08 , 7.39603139521e-07 , 0.00123804219989 , 3.22306481817e-05 , 0.000263348854861 , 9.53352245352e-06 , 2.77681459785e-05 , 1.58406078684e-05 , 0.390667821248 , 1.16967997683 , 0.000845138206597 , 0.990804576842 
Layout.SearchLoops.LoopGoto , 0.00555193868175 , 0.00620414493661 , 0.000383274136192 , 8.27970059959e-05 , 0.217438558789 , 0.00202234447914 , 1.67775679682e-07 , 0.400529936451 , 0.492325113989 , 0.000112184717008 , 7.14120880061e-05 , 0.00519723743096 , 0.0005017260316 , 4.32919040152e-05 , 2.00392572176e+11 , 0.0345655059755 , 3.39510587949e-06 , 0.00603883517168 , 0.00143258911188 , 0.252499633442 , 0.0740014626389 , 0.000315956760834 , 0.401748943036 , 0.00118984420635 , 8.64253590437e-08 , 7.03030049818e-07 , 0.00116258057607 , 3.123158175e-05 , 0.000246180027854 , 6.28166995578e-06 , 2.04939632014e-05 , 1.13573271468e-05 , 0.334443526974 , 1.02617065822 , 0.00055835256659 , 0.903728888094 
Benchstone.BenchF.BenchMk2.Test , 0.00655824403474 , 0.0102119041139 , 0.000397673167886 , 8.04286455668e-05 , 0.187270608492 , 0.00248928275407 , 2.7309844292e-07 , 0.543879524738 , 0.618014527854 , 0.000127194163449 , 7.05679704471e-05 , 0.0057898867044 , 0.000581636577106 , 6.561553599e-05 , 1.18704448306e+11 , 0.0453107491653 , 5.51618755105e-06 , 0.00997019924602 , 0.00238318774938 , 0.270587775626 , 0.116919169644 , 0.000311944678809 , 0.545607929444 , 0.00198658207308 , 1.42513614624e-07 , 1.17054585555e-06 , 0.00195320221195 , 5.04956392582e-05 , 0.000392090116792 , 6.79409248355e-06 , 2.64105856582e-05 , 1.40325406821e-05 , 0.417179904348 , 1.17875715468 , 0.000556585064358 , 1.00682261481 
ByteMark.BenchNumericSortJagged , 0.00323784847795 , 0.00635796803057 , 0.000127860075152 , 4.12892059845e-05 , 0.247118333994 , 0.0123791922845 , 1.78786190616e-07 , 0.495177008823 , 0.632626071417 , 6.16715100074e-05 , 2.65216001618e-05 , 0.00247366808173 , 0.000266348889194 , 4.00601824434e-05 , 1.87234818778e+11 , 0.0242960106496 , 3.4063909916e-06 , 0.00620984157535 , 0.00150142792796 , 0.204303400349 , 0.0855391677602 , 9.37066466297e-05 , 0.496476217061 , 0.00126293152921 , 9.30115462159e-08 , 7.52103700151e-07 , 0.00122688542387 , 3.31767939347e-05 , 0.000252205649078 , 3.00034472042e-06 , 1.3936067111e-05 , 7.57582381983e-06 , 0.419164668934 , 1.37656116964 , 0.000145633569536 , 0.86494181296 
PerfLabTests.CastingPerf2.CastingPerf.FooObjIsFoo , 0.00739260685355 , 0.00598993577033 , 0.000569929639896 , 0.000124633220673 , 0.235601721618 , 0.00170370233866 , 1.60684713502e-07 , 0.462773706355 , 0.580955538104 , 0.000167192507799 , 0.000108540718234 , 0.00677327022641 , 0.000681569781454 , 4.57622502973e-05 , 2.12932513954e+11 , 0.0427416051546 , 3.29394035216e-06 , 0.00584405129068 , 0.0013648277081 , 0.269549076283 , 0.102355890804 , 0.00047888042604 , 0.464049680371 , 0.00113039230379 , 7.96214710716e-08 , 6.55512854322e-07 , 0.00110376650158 , 2.93253053939e-05 , 0.000237231661159 , 8.905821684e-06 , 2.5704862533e-05 , 1.46545210126e-05 , 0.391262110088 , 1.10626111024 , 0.000838856441805 , 0.944109713139 
Devirtualization.Boxing.InterfaceTypeCheckAndCall , 0.00778737504801 , 0.00915810769346 , 0.000526041105075 , 0.000111489573706 , 0.241235665584 , 0.0023396067269 , 2.49158566955e-07 , 0.609936722275 , 0.731354258602 , 0.000156064999209 , 9.80121066956e-05 , 0.0071733294098 , 0.000706266316266 , 6.30984406746e-05 , 1.34777625391e+11 , 0.0490161117087 , 5.06058033016e-06 , 0.00888251318071 , 0.00212531040051 , 0.290238253393 , 0.137392971157 , 0.000426869992946 , 0.611731595499 , 0.00176676409982 , 1.261114369e-07 , 1.04437958149e-06 , 0.00172800434289 , 4.56197308875e-05 , 0.000361368942795 , 8.65809882475e-06 , 2.93584709518e-05 , 1.61163842566e-05 , 0.46265684273 , 1.21546398741 , 0.000778469829066 , 1.01255227399 
BenchmarksGame.BinaryTrees_2.RunBench , 0.00912941919117 , 0.0136398038306 , 0.000440962890165 , 0.000110560750858 , 0.213299292006 , 0.00328863438379 , 3.56959429498e-07 , 0.608625908011 , 0.665296543622 , 0.000154864437879 , 9.04760747988e-05 , 0.00677818526565 , 0.000733378433436 , 8.75805155648e-05 , 88732772922.0 , 0.0576210040736 , 7.3717858516e-06 , 0.0132902920777 , 0.0032084893284 , 0.287002139777 , 0.148903628884 , 0.000346769879795 , 0.610910804609 , 0.00267458196318 , 1.96026782746e-07 , 1.59998380897e-06 , 0.00261244875333 , 6.93154039647e-05 , 0.000546443206983 , 8.290251457e-06 , 3.34969132838e-05 , 1.77816374722e-05 , 0.432453999096 , 1.23914567615 , 0.000555806883702 , 1.01763794466 
PerfLabTests.EnumPerf.EnumCompareTo , 0.00760931189467 , 0.00633203972449 , 0.000485428898737 , 0.000121451442701 , 0.217851983331 , 0.00171626416582 , 1.72188579965e-07 , 0.455779038651 , 0.566123245144 , 0.000142294707657 , 0.000104458457485 , 0.00714270679698 , 0.000682353451877 , 4.88692962975e-05 , 2.00431410765e+11 , 0.0404184683083 , 3.46153328638e-06 , 0.00619299745116 , 0.00145956859698 , 0.289383301647 , 0.134910718988 , 0.000397440479493 , 0.457090840484 , 0.00121160395007 , 8.58049141817e-08 , 6.97714991209e-07 , 0.00118134824824 , 3.07848504206e-05 , 0.000254106837873 , 7.97511225361e-06 , 2.43316503206e-05 , 1.38438929777e-05 , 0.377596849631 , 1.15827852411 , 0.000697179526236 , 0.982503389401 
Benchstone.BenchF.SqMtx.Test , 0.00463424218704 , 0.00640122937174 , 0.000293413179254 , 6.0935021964e-05 , 0.206518655494 , 0.00218563026477 , 1.75507616555e-07 , 0.423073777179 , 0.519967530766 , 8.97349004954e-05 , 5.26599952553e-05 , 0.00408197584465 , 0.000407470146311 , 4.32780033839e-05 , 1.90265246919e+11 , 0.0305137470611 , 3.47591591586e-06 , 0.00623065114201 , 0.00149321642602 , 0.278898133192 , 0.0843096664512 , 0.000233688273187 , 0.424347344013 , 0.0012482901783 , 9.13934640276e-08 , 7.4441865918e-07 , 0.00121604593454 , 3.23543689648e-05 , 0.000252020622665 , 4.87450028325e-06 , 1.77537624695e-05 , 9.37608958487e-06 , 0.369812172093 , 1.00490924991 , 0.000414147429843 , 0.903099802273 
PerfLabTests.EnumPerf.ObjectGetTypeNoBoxing , 0.00611318304545 , 0.00588464719767 , 0.00045036227491 , 9.57422284111e-05 , 0.245701522983 , 0.00158523192975 , 1.60327927533e-07 , 0.465324230083 , 0.57892459061 , 0.000128656110894 , 8.29539623072e-05 , 0.0055300079451 , 0.000554636271182 , 4.24742385311e-05 , 2.13942764232e+11 , 0.0365505477975 , 3.22152049626e-06 , 0.00572282840411 , 0.00135643208146 , 0.317223460114 , 0.125096175882 , 0.000368054303134 , 0.466573822313 , 0.00112974153095 , 8.1414298177e-08 , 6.58232123463e-07 , 0.00109711824021 , 2.86439320442e-05 , 0.000231213881795 , 7.0702648226e-06 , 2.17432780057e-05 , 1.22020719391e-05 , 0.410894647237 , 1.15313040045 , 0.000646299366545 , 0.983035879573 
ByteMark.BenchFourier , 0.00525730154266 , 0.00764687802409 , 0.000165720144097 , 2.89787851059e-05 , 0.155864106282 , 0.00259613227743 , 2.10294546988e-07 , 0.5146748385 , 0.671855199064 , 7.29052138697e-05 , 2.49235486324e-05 , 0.00378700784368 , 0.000283882172861 , 4.73320790425e-05 , 1.55700661139e+11 , 0.027409206896 , 4.08595567511e-06 , 0.00747066328743 , 0.00180853499234 , 0.25166090038 , 0.115803565483 , 0.000122660872859 , 0.516150610358 , 0.00151651474228 , 1.09832545828e-07 , 9.00670549336e-07 , 0.00148081380203 , 3.93260950545e-05 , 0.000298684910262 , 3.04332683326e-06 , 1.55125031733e-05 , 7.8183932624e-06 , 0.447542662371 , 1.17708133408 , 0.000206786212496 , 1.0011811731 
Benchstone.BenchI.BenchE.Test , 0.00392470598624 , 0.00515897733056 , 0.000258231347328 , 5.30406722856e-05 , 0.256320642394 , 0.00128230112325 , 1.4033722802e-07 , 0.335271525066 , 0.402759232179 , 7.83024454436e-05 , 4.63883761734e-05 , 0.00350449724824 , 0.000346698504135 , 3.50036662826e-05 , 2.36915040072e+11 , 0.0255778226581 , 2.79693935766e-06 , 0.00502234337102 , 0.00120353391204 , 0.269960015724 , 0.052192988306 , 0.000209075468509 , 0.336235003838 , 0.00100991564287 , 7.4220699516e-08 , 6.00776548237e-07 , 0.000978718032969 , 2.55172149398e-05 , 0.000203310933681 , 4.22881974777e-06 , 1.49709786214e-05 , 8.11074720886e-06 , 0.302350746885 , 0.979776074965 , 0.000368571273371 , 0.898175914962 
PerfLabTests.CastingPerf.FooObjIsDescendant , 0.00608324918165 , 0.00644421795782 , 0.00042413965052 , 9.25361707073e-05 , 0.214858803426 , 0.00169559074539 , 1.73805122388e-07 , 0.423211385496 , 0.510908871082 , 0.000123137505526 , 7.99305859398e-05 , 0.00541455216904 , 0.000532907736234 , 4.45745808861e-05 , 1.93066806887e+11 , 0.0373778403515 , 3.54198119825e-06 , 0.00627027343291 , 0.00148548327195 , 0.269186124228 , 0.129052771886 , 0.000348421000402 , 0.424493993636 , 0.00123748366616 , 8.79281129352e-08 , 7.31601678598e-07 , 0.00120867329171 , 3.12156092348e-05 , 0.000251412849172 , 6.97322870621e-06 , 2.23482848739e-05 , 1.24681763728e-05 , 0.350686399841 , 1.12788902897 , 0.000620306949346 , 0.978046215585 
Benchstone.BenchI.IniArray.Test , 0.00540447385611 , 0.00687683160165 , 0.000361990043586 , 7.61513970802e-05 , 0.215489918333 , 0.00173767395982 , 1.85946188186e-07 , 0.411134760843 , 0.496765405352 , 0.000108776837521 , 6.67101776376e-05 , 0.00495194796291 , 0.000487657524144 , 4.50534590899e-05 , 1.78298895629e+11 , 0.035057760167 , 3.70976498574e-06 , 0.00670228520925 , 0.00159898391403 , 0.159931496308 , 0.14107776939 , 0.000288381522603 , 0.412380913452 , 0.00134011929326 , 9.80937090962e-08 , 7.91704286793e-07 , 0.00129917370594 , 3.51463646362e-05 , 0.000271224730974 , 5.94973960022e-06 , 2.07310818553e-05 , 1.12295479618e-05 , 0.345545492756 , 1.09557039516 , 0.000517481578753 , 0.906344335835 
PerfLabTests.CastingPerf.ObjScalarValueType , 0.00733494828061 , 0.00746326524006 , 0.00051879092416 , 0.000114161806871 , 0.237522775718 , 0.0019835263277 , 2.0208063703e-07 , 0.497745692349 , 0.624726542262 , 0.000151586271479 , 9.85787199757e-05 , 0.00674206726993 , 0.000659813026339 , 5.52948030287e-05 , 1.67017486168e+11 , 0.0445041533227 , 4.11221013894e-06 , 0.00729073940662 , 0.00171826274951 , 0.278565198755 , 0.109423313165 , 0.000426892343047 , 0.49921224649 , 0.00144688282374 , 1.04001086345e-07 , 8.49144621045e-07 , 0.00139092631155 , 3.69614711707e-05 , 0.000293766743385 , 8.4712147959e-06 , 2.67003779204e-05 , 1.48331893674e-05 , 0.406923587765 , 1.14279762208 , 0.000763404341218 , 0.952910746064 
V8.Richards.Support.Bench , 0.00714248957195 , 0.00500678139827 , 0.000575925014793 , 0.000124081806232 , 0.218044689057 , 0.00172855465897 , 1.38881990783e-07 , 0.438396695666 , 0.563111347937 , 0.000169076221688 , 0.000108414343034 , 0.00668129649028 , 0.000634096862936 , 4.23430728047e-05 , 2.6063134461e+11 , 0.0400690497362 , 2.86711485573e-06 , 0.00489448707295 , 0.00113678436661 , 0.268425597411 , 0.114474757196 , 0.000483322810572 , 0.439514472749 , 0.000941955996764 , 6.57979186105e-08 , 5.44332072615e-07 , 0.000914788934373 , 2.38562326772e-05 , 0.000198186085704 , 8.75883138084e-06 , 2.43787446575e-05 , 1.41511797267e-05 , 0.367614828951 , 1.11262617081 , 0.000827470054773 , 0.955413034605 
Span.IndexerBench.CoveredIndex1 , 0.00613791739776 , 0.00434930919676 , 0.000488230266075 , 0.000105301303114 , 0.20733077108 , 0.0013472748269 , 1.18350902572e-07 , 0.380815133504 , 0.489209011522 , 0.000143430051285 , 9.24814755757e-05 , 0.00572988751124 , 0.000541404236182 , 3.45279157616e-05 , 2.98417665032e+11 , 0.0346003762039 , 2.49305951751e-06 , 0.00424972445537 , 0.000988870561561 , 0.22246176077 , 0.0734518215859 , 0.000410834120651 , 0.381825441449 , 0.000821083701509 , 5.73323968545e-08 , 4.79210907252e-07 , 0.000796262252017 , 2.11053122453e-05 , 0.000174642255157 , 7.56843265213e-06 , 2.10773882951e-05 , 1.216938347e-05 , 0.32908623805 , 0.984301294521 , 0.000703645724115 , 0.912119130655 
Span.IndexerBench.CoveredIndex2 , 0.00603206069932 , 0.00424734716281 , 0.000477188695514 , 0.000102814936082 , 0.215712096738 , 0.00131537411598 , 1.16300220787e-07 , 0.375336246109 , 0.48244763121 , 0.00014006324592 , 9.039105506e-05 , 0.00551494713903 , 0.000529884120382 , 3.35699453637e-05 , 3.0608712313e+11 , 0.0338392303802 , 2.43326145963e-06 , 0.00414962707353 , 0.000966322780832 , 0.223347756802 , 0.0719040249552 , 0.000403342001903 , 0.376309027215 , 0.000797618310445 , 5.59383218246e-08 , 4.64635684591e-07 , 0.000779494075282 , 2.08451696195e-05 , 0.000170135706682 , 7.39346032221e-06 , 2.06418059518e-05 , 1.18995368467e-05 , 0.320185472949 , 0.971536841358 , 0.000688182841036 , 0.885142937702 
Span.IndexerBench.CoveredIndex3 , 0.00610076787681 , 0.00429166614588 , 0.000483853181711 , 0.000104902345373 , 0.214542687477 , 0.00131316760267 , 1.17608917683e-07 , 0.38056260743 , 0.486104723405 , 0.000142485933945 , 9.14343030818e-05 , 0.00571024112278 , 0.000534509350853 , 3.35232020021e-05 , 3.02545085024e+11 , 0.034185257887 , 2.49767732945e-06 , 0.0041987455387 , 0.00097713296508 , 0.230747232117 , 0.0727908816805 , 0.00040733927636 , 0.381579891691 , 0.000812990579505 , 5.64874488001e-08 , 4.67966617236e-07 , 0.000785253258969 , 2.05599605081e-05 , 0.000170982172776 , 7.47530239938e-06 , 2.08681129277e-05 , 1.20560742202e-05 , 0.327155447391 , 1.00049098123 , 0.00069868711628 , 0.90755671268 
Span.IndexerBench.Indexer6 , 0.00624858016207 , 0.00459717361538 , 0.000491788310078 , 0.000103656471167 , 0.184429506386 , 0.0013916968924 , 1.29163054402e-07 , 0.40024409354 , 0.51336829114 , 0.000145998735163 , 9.29812000094e-05 , 0.00607421868932 , 0.000556177171812 , 3.79024640017e-05 , 2.81249155715e+11 , 0.0354885425438 , 2.64424260442e-06 , 0.00448328438105 , 0.00104706525519 , 0.218633002139 , 0.108683104852 , 0.000412009755924 , 0.401273256196 , 0.000870452490347 , 6.1557518123e-08 , 5.02952620926e-07 , 0.000846926737947 , 2.19806633171e-05 , 0.000182263764916 , 7.65695098542e-06 , 2.1707421608e-05 , 1.26070814008e-05 , 0.343013168124 , 1.03030570422 , 0.000721377226837 , 0.951305924456 
Benchstone.BenchF.NewtE.Test , 0.00371895083262 , 0.00535501514852 , 0.000229150777917 , 4.86533212141e-05 , 0.16170248396 , 0.00138620132018 , 1.48175020961e-07 , 0.398978210133 , 0.517221575188 , 7.17673469992e-05 , 4.14754028585e-05 , 0.00332543518259 , 0.000330919106476 , 3.64095148749e-05 , 2.27008572578e+11 , 0.025069854034 , 2.91856379024e-06 , 0.00521239425702 , 0.00124920839676 , 0.255873575625 , 0.103315981659 , 0.000184754199032 , 0.400039757405 , 0.0010517365943 , 7.6045586314e-08 , 6.22624063906e-07 , 0.00101618745662 , 2.75440919653e-05 , 0.000210773833149 , 3.94306695044e-06 , 1.46763224056e-05 , 7.84346590871e-06 , 0.390659682693 , 1.12932889999 , 0.000328734607475 , 1.026738222 
Benchstone.BenchF.InvMt.Test , 0.00855102136039 , 0.00798550855921 , 0.00032933935364 , 7.02367968423e-05 , 0.19263285778 , 0.0020854419897 , 2.1659389248e-07 , 0.427797326935 , 0.485595276497 , 0.000104243770293 , 5.99544335672e-05 , 0.00467854634198 , 0.00047294969383 , 5.21976582309e-05 , 1.52395802218e+11 , 0.0365335330105 , 4.30503984002e-06 , 0.0077739674962 , 0.00186808566809 , 0.25604956863 , 0.0955181962832 , 0.000266382212693 , 0.429235753052 , 0.00156411940835 , 1.12503098842e-07 , 9.19756305357e-07 , 0.00151938706073 , 4.04614360124e-05 , 0.000315605182689 , 5.64893512466e-06 , 2.14347177052e-05 , 1.14409713038e-05 , 0.344725006282 , 1.04849175388 , 0.000470671022141 , 0.966041796239 
Microsoft.AspNetCore.Server.Kestrel.Performance.PipeThroughputBenchmark.Parse_SequentialAsync , 0.00481825014136 , 0.00548525296652 , 0.000312883554091 , 6.91139871966e-05 , 0.214498259587 , 0.00146053988285 , 1.87086693488e-07 , 0.46876482875 , 0.613973780446 , 9.87162760726e-05 , 6.23072546147e-05 , 0.00762148909823 , 0.000592689289067 , 3.98851020332e-05 , 2.50755407161e+11 , 0.0301563307592 , 3.04648664868e-06 , 0.00535332170181 , 0.00129394366276 , 0.302119827021 , 0.149842803569 , 0.000259411123917 , 0.470087532052 , 0.00108025713211 , 7.4303482469e-08 , 6.0336884342e-07 , 0.00105841124626 , 2.60627121624e-05 , 0.00021364894423 , 5.50851531235e-06 , 1.81011729772e-05 , 1.00520544244e-05 , 0.444501479701 , 1.30183324128 , 0.000510706642181 , 1.14006008263 
